date,open,high,low,close,volume
2023-08-18,128.046,128.783,125.927,126.999,30615351
2023-08-21,126.716,128.26,126.102,127.906,25340258
2023-08-22,128.046,129.808,127.856,128.614,22147516
2023-08-23,129.71,132.928,129.401,131.892,27920562
2023-08-24,133.466,133.765,129.101,129.311,28604011
2023-08-25,129.072,130.288,126.791,129.411,26859909
2023-08-28,130.835,132.062,129.67,130.537,20617737
2023-08-29,131.762,136.076,131.762,134.084,43231709
2023-08-30,134.293,135.783,133.586,135.389,28418416
2023-08-31,135.519,137.501,135.299,135.679,30162748
2023-09-01,136.958,136.958,134.363,135.169,21621785
2023-09-05,134.951,135.927,134.094,135.279,19473450
2023-09-06,135.529,136.036,133.182,133.974,18752267
2023-09-07,133.107,135.091,132.47,134.772,18912654
2023-09-08,134.422,136.166,134.363,135.887,23669683
2023-09-11,136.046,136.983,135.294,136.426,20838619
2023-09-12,135.768,136.376,134.702,134.851,18472226
2023-09-13,134.602,136.406,133.665,136.216,20824715
2023-09-14,137.103,138.194,135.748,137.601,24840692
2023-09-15,137.481,138.02,135.987,136.903,39060701
2023-09-18,136.116,138.657,136.116,137.711,21940595
2023-09-19,136.923,137.91,136.126,137.541,20427437
2023-09-20,137.581,137.581,133.137,133.257,30035965
2023-09-21,130.965,131.752,129.6,129.968,31618114
2023-09-22,130.288,131.548,129.131,129.78,26493030
2023-09-25,129.361,130.696,128.494,130.636,20167488
2023-09-26,129.301,129.893,126.761,128.101,25811936
2023-09-27,128.106,130.423,128.106,130.068,22828910
2023-09-28,129.371,132.819,129.321,131.832,22594744
2023-09-29,132.799,133.566,129.889,130.388,30971659
2023-10-02,130.736,133.935,130.696,133.685,22368834
2023-10-03,133.456,133.775,131.363,131.952,23072739
2023-10-04,132.31,135.081,132.052,134.752,26849274
2023-10-05,134.582,135.001,132.968,134.582,19904510
2023-10-06,133.526,137.656,133.526,137.083,27697642
2023-10-09,136.446,138.438,135.12,137.92,19347954
2023-10-10,138,139.215,136.834,137.561,27887342
2023-10-11,138.08,140.6,138.08,140.043,25978136
2023-10-12,140.54,140.71,137.76,138.468,24855314
2023-10-13,138.877,139.495,136.121,136.864,23520555
2023-10-16,137.671,139.126,137.491,138.593,28605193
2023-10-17,138.129,139.395,136.684,139.215,23601027
2023-10-18,138.941,140.212,136.884,137.461,23459734
2023-10-19,138,139.156,136.884,137.253,26160502
2023-10-20,136.834,137.373,134.592,135.111,26431142
2023-10-23,134.552,137.163,133.466,136.007,26413335
2023-10-24,137.333,138.857,136.923,138.308,44976777
2023-10-25,127.697,127.846,124.618,125.157,84672044
2023-10-26,122.825,123.88,120.832,121.838,57267992
2023-10-27,122.436,122.865,119.772,121.728,44728064
2023-10-30,122.765,124.947,122.307,124.01,29044991
2023-10-31,124.608,124.917,122.242,123.632,26387654
2023-11-01,123.622,126.034,123.268,125.994,30191489
2023-11-02,127.956,128.514,126.471,127.029,27222976
2023-11-03,127.558,129.058,127.398,128.634,26488786
2023-11-06,128.584,129.869,128.205,129.78,19121808
2023-11-07,130.238,131.433,129.411,130.497,29865149
2023-11-08,130.497,131.732,130.308,131.363,26521645
2023-11-09,131.483,132.072,129.595,129.77,23833861
2023-11-10,129.635,132.32,128.943,132.111,27025442
2023-11-13,131.305,132.111,130.776,131.613,18391180
2023-11-14,133.705,135.209,132.839,133.137,32512613
2023-11-15,134.382,134.542,133.087,134.134,23948015
2023-11-16,134.702,136.724,133.835,136.436,28114729
2023-11-17,135.509,135.569,133.167,134.821,37422862
2023-11-20,133.207,136.166,133.137,135.758,27951723
2023-11-21,135.798,136.684,135.469,136.476,22717327
2023-11-22,136.973,138.916,136.973,137.99,17885056
2023-11-24,137.531,137.631,135.499,136.196,12559687
2023-11-27,135.539,137.92,135.509,135.917,23521485
2023-11-28,135.589,136.754,134.933,136.704,18797930
2023-11-29,137.073,137.788,134.353,134.502,24054105
2023-11-30,134.562,135.061,130.806,132.052,39129599
2023-12-01,131.383,131.633,130.193,131.383,31556244
2023-12-04,129.411,129.561,127.438,128.803,36802808
2023-12-05,128.484,131.663,127.787,130.517,27484056
2023-12-06,130.965,131.363,129.406,129.551,23661642
2023-12-07,134.552,138.06,134.214,136.436,56972886
2023-12-08,133.715,135.907,133.541,134.502,32377058
2023-12-11,131.902,132.854,130.885,132.809,31250889
2023-12-12,131.334,132.52,130.786,132.042,29138077
2023-12-13,132.898,133.018,131.095,132.092,30213907
2023-12-14,132.898,133.237,129.216,131.463,38862785
2023-12-15,131.145,133.028,130.706,132.121,51031438
2023-12-18,132.151,136.652,131.952,135.309,32374905
2023-12-19,136.346,136.973,135.589,136.156,25569108
2023-12-20,138.468,141.183,137.566,137.84,49285197
2023-12-21,138.986,140.177,138.677,139.913,27587931
2023-12-22,140.262,141.477,140.202,140.979,26628380
2023-12-26,141.079,142.164,140.68,141.009,16841163
2023-12-27,141.079,141.567,139.381,139.863,19699773
2023-12-28,140.272,140.63,139.245,139.723,16103879
2023-12-29,139.126,139.853,138.279,139.185,18800926
2024-01-02,138.05,138.946,135.987,137.671,23797175
2024-01-03,136.754,139.126,136.585,138.418,24299918
2024-01-04,137.92,138.657,135.858,135.897,27236112
2024-01-05,136.251,136.66,134.662,135.239,22595468
2024-01-08,135.798,138.508,135.768,138.338,21481573
2024-01-09,138,140.974,137.651,140.44,24849354
2024-01-10,140.49,142.484,140.4,141.767,21397490
2024-01-11,142.972,144.696,140.127,141.567,24095756
2024-01-12,142.154,142.677,141.307,142.134,18853613
2024-01-16,141.487,143.829,140.939,141.975,22752649
2024-01-17,140.835,141.327,138.398,140.959,21044662
2024-01-18,141.537,143.689,141.477,142.962,25839750
2024-01-19,144.217,145.921,143.858,145.851,34396105
2024-01-22,146.568,147.855,145.313,145.463,32317098
2024-01-23,145.363,146.65,144.974,146.508,21714562
2024-01-24,148.003,149.314,147.565,148.163,25324923
2024-01-25,149.523,152.497,149,151.322,29254737
2024-01-26,150.554,151.984,150.465,151.636,26210165
2024-01-29,151.511,153.224,150.883,152.956,27884979
2024-01-30,152.249,153.066,150.639,150.913,36463539
2024-01-31,143.101,143.48,139.365,139.594,72170725
2024-02-01,141.607,142.544,140.282,140.65,40613244
2024-02-02,138.757,142.105,136.007,141.866,62726141
2024-02-05,142.304,144.944,142.264,143.161,38644990
2024-02-06,144.128,144.835,142.672,143.579,29233793
2024-02-07,144.237,145.089,143.405,145.014,25300246
2024-02-08,145.303,145.801,144.581,145.383,22645559
2024-02-09,146.151,148.9,145.652,148.462,26926763
2024-02-12,147.885,148.795,146.838,146.998,21642256
2024-02-13,144.397,146.141,143.171,144.616,27938644
2024-02-14,145.553,145.991,143.573,145.413,22786470
2024-02-15,142.624,143.001,139.953,142.254,37726965
2024-02-16,142.474,142.672,139.633,140.013,31583004
2024-02-20,139.151,141.567,138.986,140.61,25026104
2024-02-21,140.939,142.174,140.167,142.035,23400208
2024-02-22,144.407,144.476,142.284,143.569,27290465
2024-02-23,143.151,144.157,142.912,143.44,19564418
2024-02-26,141.627,141.925,136.893,137.073,53836251
2024-02-27,137.521,138.747,136.595,138.378,33219177
2024-02-28,137.402,137.511,134.921,135.887,37463877
2024-02-29,136.784,138.358,135.907,137.96,42285689
2024-03-01,137.93,138.368,136.426,136.644,31264041
2024-03-04,135.169,135.169,131.433,132.868,56202418
2024-03-05,131.403,132.759,130.193,132.191,40340467
2024-03-06,132.639,133.097,130.378,130.925,35446643
2024-03-07,132.315,134.452,131.135,133.895,37875013
2024-03-08,133.725,137.586,133.516,134.921,39513113
2024-03-11,135.639,138.593,135.639,137.173,32555362
2024-03-12,136.536,138.872,136.536,138,27663273
2024-03-13,138.498,140.58,138.488,139.285,23431843
2024-03-14,140.68,143.066,139.948,142.584,42908372
2024-03-15,141.985,142.662,139.524,140.67,49654770
2024-03-18,148.073,151.601,146.638,147.147,69524823
2024-03-19,147.625,148.254,145.553,146.498,24157692
2024-03-20,147.465,148.322,146.205,148.202,21388757
2024-03-21,148.93,149.827,146.37,147.067,24845338
2024-03-22,148.582,151.032,148.442,150.225,29317664
2024-03-25,149.399,149.832,147.286,149.528,19298993
2024-03-26,149.677,151.705,149.438,150.126,22229429
2024-03-27,150.634,151.087,148.362,150.325,22962117
2024-03-28,150.305,150.883,149.628,150.385,24574152
2024-04-01,150.146,155.177,150.066,154.928,31845875
2024-04-02,152.946,154.141,151.601,154.002,24675111
2024-04-03,153.046,154.52,152.179,154.36,24794549
2024-04-04,152.946,154.211,149.907,149.986,34850618
2024-04-05,149.488,152.866,149.059,151.949,23544288
2024-04-08,152.229,154.709,152.059,154.29,20777020
2024-04-09,155.521,157.987,154.63,156.034,31225800
2024-04-10,155.646,156.044,154.121,155.576,22921421
2024-04-11,156.343,159.104,155.895,158.834,27264912
2024-04-12,157.39,159.644,156.573,157.16,25445655
2024-04-15,158.287,158.664,154.031,154.3,27234844
2024-04-16,153.633,155.088,152.876,153.843,20854822
2024-04-17,155.058,156.513,154.021,154.908,21842023
2024-04-18,154.779,156.373,154.061,155.446,19955122
2024-04-19,155.636,155.795,151.749,153.553,32704731
2024-04-22,153.753,157.07,153.503,155.716,26542076
2024-04-23,156.393,158.396,155.716,157.689,21228244
2024-04-24,156.921,158.989,156.598,158.555,22861688
2024-04-25,150.784,155.925,150.325,155.437,57316758
2024-04-26,173.74,174.079,169.037,171.329,64899717
2024-04-29,168.447,168.938,164.613,165.55,45775364
2024-04-30,165.014,167.492,162.013,162.192,33684529
2024-05-01,163.707,166.516,162.501,163.268,33614567
2024-05-02,164.19,166.128,163.298,166.018,24382619
2024-05-03,166.955,167.353,162.461,166.636,34788086
2024-05-06,166.855,167.532,165.43,167.492,21950568
2024-05-07,167.892,171.14,167.782,170.631,28141342
2024-05-08,168.389,169.536,168.126,168.769,19640086
2024-05-09,168.779,170.073,167.572,169.346,15402333
2024-05-10,167.418,169.236,165.589,168.041,29907958
2024-05-13,163.667,168.669,163.408,168.529,31441167
2024-05-14,169.156,170.631,168.19,169.725,25218226
2024-05-15,170.013,172.026,169.894,171.887,27046060
2024-05-16,172.664,174.482,172.066,173.55,27968971
2024-05-17,173.55,175.629,173.063,175.424,24568001
2024-05-20,175.556,178.124,175.444,176.281,22636161
2024-05-21,176.261,177.507,175.174,177.208,17050957
2024-05-22,176.005,176.511,174.577,175.744,17944858
2024-05-23,176.431,177.606,172.326,172.923,21101152
2024-05-24,174.347,175.134,173.023,174.357,16639540
2024-05-28,173.82,176.63,173.735,175.764,20646733
2024-05-29,174.797,176.197,174.089,175.264,23473479
2024-05-30,174.567,174.587,171.17,171.488,23041904
2024-05-31,171.24,172.435,168.829,171.877,37775320
2024-06-03,171.917,173.895,170.542,172.544,27558660
2024-06-04,172.654,173.217,171.269,173.163,26977037
2024-06-05,174.567,176.006,173.306,174.777,22148519
2024-06-06,175.259,176.511,175.115,176.091,23335300
2024-06-07,176.411,177.228,173.67,173.83,19732673
2024-06-10,174.538,176.623,172.333,174.578,23838060
2024-06-11,175.785,176.404,173.341,176.184,21593885
2024-06-12,177.81,179.965,175.676,177.351,27933689
2024-06-13,175.676,176.304,174.448,174.728,20965050
2024-06-14,173.79,176.626,173.72,176.354,18108254
2024-06-17,175.026,177.92,174.378,176.802,19667043
2024-06-18,176.702,176.947,173.674,174.658,21923975
2024-06-20,174.938,176.852,174.558,175.864,20209972
2024-06-21,176.563,180.403,176.174,179.187,58727708
2024-06-24,179.715,180.443,178.229,178.777,18343291
2024-06-25,179.177,183.835,178.977,183.576,23293086
2024-06-26,182.179,184.054,182.029,183.426,19888064
2024-06-27,183.725,185.59,183.566,184.952,18895526
2024-06-28,183.865,184.673,181.511,181.701,29228793
2024-07-01,182.578,183.426,180.853,182.539,16045735
2024-07-02,181.601,185.112,181.111,184.783,17415474
2024-07-03,184.394,185.63,183.546,185.362,10267470
2024-07-05,185.397,190.389,185.342,190.129,21019335
2024-07-08,189.426,189.701,187.316,188.563,21087940
2024-07-09,189.84,190.887,188.254,188.514,15178779
2024-07-10,188.683,191.277,188.563,190.708,15991929
2024-07-11,189.376,190.389,184.623,185.112,25689196
2024-07-12,184.623,186.648,184.035,184.613,22955069
2024-07-15,184.464,187.776,184.464,186.07,16514808
2024-07-16,186.898,188.214,182.921,183.466,18335983
2024-07-17,182.514,183.097,179.456,180.573,20785378
2024-07-18,181.481,182.049,176.034,177.252,25378372
2024-07-19,178.438,179.845,176.692,177.222,18928609
2024-07-22,180.145,182.249,179.785,181.221,24159982
2024-07-23,181.601,183.157,181.091,181.341,36442670
2024-07-24,173.172,175.756,171.396,172.204,49707904
2024-07-25,172.094,172.992,166.777,166.867,44962961
2024-07-26,166.737,167.675,163.655,166.588,41439176
2024-07-29,168.413,170.009,167.575,169.111,20344040
2024-07-30,169.819,170.807,168.024,169.869,19006602
2024-07-31,172.812,173.815,169.591,171.117,25792757
2024-08-01,169.829,173.62,168.463,170.339,24592096
2024-08-02,166.029,168.094,164.264,166.248,29202185
2024-08-05,155.116,164.024,154.548,158.857,53763384
2024-08-06,158.937,160.173,156.024,157.899,49125825
2024-08-07,160.852,162.578,158.079,158.547,25200779
2024-08-08,160.113,163.286,159.815,161.63,25642135
2024-08-09,159.615,163.386,158.667,163.266,28673062
2024-08-12,163.944,164.492,161.441,161.889,15934619
2024-08-13,163.006,164.324,162.568,163.754,18597597
2024-08-14,161.999,162.817,157.321,159.974,40691570
2024-08-15,160.104,161.236,159.216,160.902,31602260
2024-08-16,161.071,164.652,160.732,162.558,24268552
2024-08-19,164.872,166.278,163.854,166.258,22471654
2024-08-20,166.488,168.224,166.408,166.767,18386920
2024-08-21,164.742,166.438,164.264,165.44,22958669
2024-08-22,166.847,167.176,162.907,163.396,22548935
2024-08-23,164.314,165.77,163.426,165.212,13990275
2024-08-26,165.97,167.136,164.049,165.75,14225531
2024-08-27,165.425,166.032,164.054,164.274,11851194
2024-08-28,164.627,165.192,161.129,162.448,16448045
2024-08-29,163.904,165.56,159.855,161.381,19748515
2024-08-30,162.214,163.256,161.293,162.976,22178557
2024-09-03,161.321,161.451,156.094,156.971,39041673
2024-09-04,156.268,158.607,155.577,156.064,19401650
2024-09-05,155.914,159.057,155.596,156.852,18734993
2024-09-06,156.912,157.441,150.178,150.547,38005945
2024-09-09,152.335,153.224,147.046,148.54,39305446
2024-09-10,150.278,151.097,148.17,148.49,31154429
2024-09-11,149.748,151.327,147.351,150.987,29641625
2024-09-12,153.624,154.643,152.475,154.513,29729080
2024-09-13,155.252,158.199,155.032,157.28,29625065
2024-09-16,157.13,158.069,156.421,157.879,18400839
2024-09-17,158.838,160.366,158.194,159.138,20739353
2024-09-18,159.677,160.316,158.413,159.627,23704450
2024-09-19,163.523,163.603,161.155,161.954,26618204
2024-09-20,163.313,163.543,161.874,163.403,40943308
2024-09-23,164.162,165.301,161.485,161.665,24178530
2024-09-24,162.843,163.029,160.506,162.104,23358887
2024-09-25,161.285,162.624,161.115,161.305,18890824
2024-09-26,163.453,163.892,162.094,162.544,20342623
2024-09-27,162.624,165.51,162.44,163.762,21125490
2024-09-30,163.133,165.96,163.073,165.66,20504775
2024-10-01,167.493,168.966,164.392,166.799,28370600
2024-10-02,166.229,167.328,164.541,165.67,17780533
2024-10-03,164.222,166.449,163.735,165.67,15090375
2024-10-04,167.868,168.037,165.291,166.869,19115606
2024-10-07,167.528,168.287,162.564,162.793,22488884
2024-10-08,163.752,164.536,162.684,164.192,23099175
2024-10-09,163.263,164.651,159.557,161.675,31217510
2024-10-10,160.686,162.883,160.211,161.894,14160278
2024-10-11,161.944,163.712,161.05,163.053,15361836
2024-10-14,163.453,166.036,163.213,164.771,19037934
2024-10-15,165.595,167.488,164.437,165.271,20270399
2024-10-16,164.342,165.61,163.553,164.971,16424832
2024-10-17,165.54,166.18,162.574,162.743,21477982
2024-10-18,163.003,164.521,162.893,163.233,19780304
2024-10-21,162.763,164.312,162.434,163.882,20970461
2024-10-22,162.793,165.58,162.793,164.951,16587109
2024-10-23,164.571,165.63,161.74,162.594,18301468
2024-10-24,162.644,163.143,160.826,162.534,22438213
2024-10-25,163.483,165.4,163.233,165.081,19851609
2024-10-28,168.557,168.557,163.762,166.529,32175474
2024-10-29,167.538,170.185,166.898,169.486,42217353
2024-10-30,180.473,181.812,173.861,174.26,68969740
2024-10-31,172.932,176.618,170.804,170.914,44820289
2024-11-01,169.875,172.123,168.687,171.094,31832917
2024-11-04,169.735,170.535,167.819,169.046,21517376
2024-11-05,169.236,170.335,168.647,169.546,18262956
2024-11-06,173.601,176.737,173.301,176.308,33734155
2024-11-07,177.207,180.873,176.987,180.543,25381995
2024-11-08,180.438,180.693,177.876,178.146,22031402
2024-11-11,178.376,180.338,178.266,180.144,17470353
2024-11-12,179.614,182.281,179.185,181.412,25163711
2024-11-13,180.253,180.753,178.336,178.675,23210573
2024-11-14,178.076,178.615,174.122,175.379,31042993
2024-11-15,173.531,173.941,171.024,172.293,32541901
2024-11-18,173.221,175.237,172.702,175.099,20229771
2024-11-19,173.521,178.665,173.361,177.916,23461782
2024-11-20,177.137,177.472,173.581,175.779,19018882
2024-11-21,173.701,173.931,163.513,167.438,59802838
2024-11-22,165.66,166.269,163.712,164.571,38648830
2024-11-25,165.9,168.437,165.418,167.458,33173238
2024-11-26,167.438,169.626,167.388,168.926,20510199
2024-11-27,168.807,169.289,167.828,169.036,19288591
2024-11-29,168.307,169.236,166.969,168.757,14273583
2024-12-02,168.572,171.878,168.377,171.294,23816347
2024-12-03,171.294,172.482,170.654,171.144,22274203
2024-12-04,170.949,174.71,170.864,174.17,31651370
2024-12-05,175.159,175.858,172.133,172.442,21380718
2024-12-06,171.833,174.88,171.663,174.51,21486990
2024-12-09,173.96,176.26,173.65,175.37,25389631
2024-12-10,182.845,186.36,181.05,185.17,54813022
2024-12-11,185.31,195.61,184.85,195.4,67894071
2024-12-12,195,195.18,191.71,191.96,34817486
2024-12-13,191.01,192.73,189.64,189.82,25143495
2024-12-16,192.87,199,192.62,196.66,44934901
2024-12-17,197.25,201.42,194.98,195.42,43504025
2024-12-18,195.22,197,187.74,188.4,34166074
2024-12-19,191.625,193.03,188.38,188.51,32265241
2024-12-20,185.78,192.89,185.22,191.41,63462934
2024-12-23,192.62,195.1,190.15,194.63,25675014
2024-12-24,194.84,196.11,193.78,196.11,10403259
2024-12-26,195.15,196.748,194.375,195.6,12057210
2024-12-27,194.95,195.32,190.65,192.76,18891362
2024-12-30,189.8,192.55,189.12,191.24,14264659
2024-12-31,191.075,191.96,188.51,189.3,17466919
2025-01-02,190.65,192,187.5,189.43,20370828
2025-01-03,191.37,193.21,189.975,191.79,18596159
2025-01-06,193.98,198.222,193.85,196.87,29563638
2025-01-07,197.11,201,194.6,195.49,26487244
2025-01-08,192.57,196.29,192.38,193.95,24864766
2025-01-10,194.295,196.52,190.31,192.04,26665206
2025-01-13,190.07,191.18,187.36,191.01,21823699
2025-01-14,191.24,191.98,188.308,189.66,17174854
2025-01-15,193.09,196.36,191.86,195.55,21775969
2025-01-16,194.14,195.48,192.81,192.91,17815432
2025-01-17,196.53,197.23,193.75,196,27735089
2025-01-21,198.985,202.29,197.87,198.05,29971292
2025-01-22,199.06,200.48,197.53,198.37,26200617
2025-01-23,198.14,200.3,195.2,197.98,26951357
2025-01-24,198.1,200.9,198,200.21,23877521
2025-01-27,192.41,196.88,190.73,191.81,41728893
2025-01-28,192.745,195.48,190.68,195.3,24157929
2025-01-29,195.555,196.785,193.43,195.41,18218256
2025-01-30,198,201.4,197.67,200.87,24354684
2025-01-31,202,205.48,201.8,204.02,32041952
2025-02-03,200.69,203.75,200.1,201.23,27838348
2025-02-04,203.39,207.05,202.81,206.38,43856425
2025-02-05,191.07,192.75,188.03,191.33,70461770
2025-02-06,189.5,192.1,188.72,191.6,29297442
2025-02-07,191.05,191.18,183.24,185.34,49314961
2025-02-10,187.35,188.2,185.86,186.47,23105649
2025-02-11,185.03,186.94,184.28,185.32,21239519
2025-02-12,183.22,185.11,181.83,183.61,22072559
2025-02-13,184.32,186.28,183.14,186.14,21402523
2025-02-14,185.055,186.4,184.32,185.23,20448437
2025-02-18,185.6,185.96,181.74,183.77,29916675
2025-02-19,184.07,185.46,183.59,185.27,19549396
2025-02-20,184.8,185.31,182.72,184.56,20441462
2025-02-21,185.15,185.34,179.08,179.66,35199239
2025-02-24,182.05,183.12,178.885,179.32,29854206
2025-02-25,178.04,178.74,174.693,175.42,41913411
2025-02-26,175.07,176.08,171.58,172.73,35431268
2025-02-27,173.99,174.56,167.94,168.5,39991015
2025-02-28,168.68,170.61,166.77,170.28,48130565
2025-03-03,171.925,173.37,165.93,167.01,40770451
2025-03-04,166.24,173.2946,165.8,170.92,45387996
2025-03-05,170.52,173.78,169.06,173.02,30954922
2025-03-06,170.53,174.81,170.5,172.35,28301953
2025-03-07,171.26,174.97,170.27,173.86,27385813
2025-03-10,168.26,168.46,163.69,165.87,43604027
2025-03-11,164.91,166.75,161.37,164.04,39587414
2025-03-12,166.58,167.6399,163.53,167.11,28372396
2025-03-13,166.035,166.13,162.11,162.76,31756214
2025-03-14,163.27,166.49,162.45,165.49,31995894
2025-03-17,165.03,166.3,163.67,164.29,31184335
2025-03-18,163.675,164.25,156.72,160.67,42074751
2025-03-19,161.76,165.87,161,163.89,34275582
2025-03-20,161.57,164.89,160.96,162.8,28138464
2025-03-21,161.205,164.24,160.8901,163.99,36625764
2025-03-24,167.065,168.32,165.14,167.68,30879129
2025-03-25,168.98,170.63,168.315,170.56,24174373
2025-03-26,169,169.61,164.84,165.06,28939326
2025-03-27,164.63,165.42,162,162.24,24508273
2025-03-28,160.49,161.82,153.63,154.33,48669335
2025-03-31,153.11,155.54,150.662,154.64,54603464
2025-04-01,153.62,158.1,153.62,157.07,30672899
2025-04-02,155.15,158.4052,154.7,157.04,25041730
2025-04-03,151.11,152.7799,150.39,150.72,46883371
2025-04-04,148.01,151.07,145.38,145.6,62259539
2025-04-07,141.55,152.85,140.53,146.75,76794136
2025-04-08,151.22,152.24,143.03,144.7,52200208
2025-04-09,144.415,159.55,143.905,158.71,70406232
2025-04-10,156.54,157.72,149.93,152.82,48021972
2025-04-11,152.9,157.67,152.82,157.14,33636239
2025-04-14,159.995,161.72,157.56,159.07,30332957
2025-04-15,159.125,159.65,155.21,156.31,27551534
2025-04-16,153.1,155.89,151.51,153.33,28187421
2025-04-17,154.29,154.68,148.5,151.16,33046576
2025-04-21,148.88,148.945,146.1,147.67,26049115
2025-04-22,148.89,152.19,148.54,151.47,26971774
2025-04-23,155.61,157.525,153.81,155.35,31128833
2025-04-24,156.15,159.59,155.79,159.28,45893951
2025-04-25,165.07,166.1,161.04,161.96,56033995
2025-04-28,162.425,163.15,158.6,160.61,29745782
2025-04-29,160.325,160.74,157.52,160.16,26808958
2025-04-30,157.975,159.27,155.4,158.8,34981059
2025-05-01,160.45,161.95,158.91,161.3,30203248
2025-05-02,163.405,164.97,161.87,164.03,25715005
2025-05-05,163,165.39,162.72,164.21,21341814
2025-05-06,162.17,164.8,161.19,163.23,21277210
2025-05-07,164.08,165,147.84,151.38,127747554
2025-05-08,155,155.93,152.9,154.28,57498692
2025-05-09,154.17,155.05,152.2,152.75,32435281
2025-05-12,157.485,159.1,156.25,158.46,44138818
2025-05-13,158.79,160.57,156.16,159.53,42382126
2025-05-14,159.96,167,159.61,165.37,48755869
2025-05-15,165.84,166.205,162.3732,163.96,33146669
2025-05-16,167.725,169.35,165.62,166.19,42846925
2025-05-19,164.51,166.64,164.22,166.54,30426097
2025-05-20,166.43,168.5,162.9,163.98,46607656
2025-05-21,163.69,173.14,163.56,168.56,73415956
2025-05-22,171.85,176.77,170.71,170.87,74864418
2025-05-23,169.055,169.96,167.89,168.47,35211439
2025-05-27,170.16,173.17,170,172.9,37995670
2025-05-28,173.16,175.265,171.9107,172.36,34783997
2025-05-29,174,174.4193,170.63,171.86,29373803
2025-05-30,171.35,172.205,167.44,171.74,52639911
2025-06-02,167.84,169.87,167.39,169.03,38612272
2025-06-03,167.49,168.475,165.28,166.18,45084903
2025-06-04,166.735,168.215,166.36,168.05,26900838
2025-06-05,170.34,170.93,167.59,168.21,36444564
2025-06-06,170.83,174.5,170.83,173.68,35731832
2025-06-09,174.54,176.47,174.37,176.09,28935906
2025-06-10,176.2,181.105,174.91,178.6,61766121
2025-06-11,179.77,180.37,176.75,177.35,31646757
2025-06-12,176.18,176.72,174.745,175.7,20941873
2025-06-13,172.44,177.13,172.385,174.67,27663107
2025-06-16,174.73,176.94,174.65,176.77,27389208
2025-06-17,175.7,177.3648,174.58,175.95,24973043
2025-06-18,176.01,176.56,173.2,173.32,28707524
2025-06-20,173.945,174.34,165.46,166.64,75659917
2025-06-23,166.27,167.34,162,165.19,57670985
2025-06-24,166.92,168.22,166.13,166.77,40524312
2025-06-25,167.63,172.36,167.55,170.68,35478989
2025-06-26,172.43,173.69,169.94,173.54,31796690
2025-06-27,173.54,178.68,171.73,178.53,108140200
2025-06-30,180.78,181.23,174.58,176.23,63378856
2025-07-01,175.735,176.09,173.53,175.84,35904526
2025-07-02,175.54,178.86,175.07,178.64,29128947
2025-07-03,178.5,179.67,177.05,179.53,21689729
2025-07-07,179.06,179.297,175.68,176.79,34175648
2025-07-08,177.85,177.95,172.81,174.36,40442535
2025-07-09,175.25,179.44,172.77,176.62,43025594
2025-07-10,175.63,178.429,174.38,177.62,29252386
2025-07-11,176.785,181.43,176.48,180.19,34282922
2025-07-14,181.01,183.67,179.68,181.56,32536632
2025-07-15,182.81,184.22,181.6,182,33448251
2025-07-16,183.235,184.327,182.03,182.97,33104193
2025-07-17,182.14,184.06,180.48,183.58,31992565
2025-07-18,185.4,186.42,183.71,185.06,34014509
2025-07-21,186.25,190.285,186.15,190.1,45803129
2025-07-22,191.495,191.645,187.46,191.34,44660215
2025-07-23,191.5,192.53,189.18,190.23,58681948
2025-07-24,197.03,197.95,191,192.17,74881687
2025-07-25,191.98,194.33,191.26,193.18,39785863
2025-07-28,193.65,194.05,190.84,192.58,38139504
2025-07-29,192.43,195.92,192.08,195.75,41389153
2025-07-30,195.6,197.5999,194.685,196.53,32445405
2025-07-31,195.71,195.99,191.09,191.9,51329163
2025-08-01,189.025,190.83,187.82,189.13,34832181
2025-08-04,190.29,195.27,190.12,195.04,31547350
2025-08-05,194.71,197.8599,193.885,194.67,31602340
2025-08-06,194.5,196.63,193.67,196.09,21562908
2025-08-07,197.06,197.54,194.33,196.52,26321811
2025-08-08,197.22,202.61,197.17,201.42,39161826
2025-08-11,200.935,201.475,199.07,201,25832435
2025-08-12,201.365,204.5,200.59,203.34,30424452
2025-08-13,204.13,204.53,197.5101,201.96,28342922
2025-08-14,201.5,204.44,201.225,202.94,25230427
2025-08-15,203.85,206.44,201.28,203.9,34931422
2025-08-18,204.2,205.265,202.49,203.5,18526594
2025-08-19,203.03,203.44,199.96,201.57,24240233
2025-08-20,200.73,201.28,196.595,199.32,28955498
2025-08-21,199.745,202.48,199.43,199.75,19774633
2025-08-22,202.73,208.54,201.3,206.09,42827040
2025-08-25,206.43,210.52,205.28,208.49,29928878
2025-08-26,207.51,207.85,205.7,207.14,28464130
2025-08-27,205.7,208.91,205.65,207.48,23022850
2025-08-28,207.25,212.22,206.9,211.64,32339307
2025-08-29,210.51,214.645,210.2,212.91,39728364
2025-09-02,208.44,211.675,206.195,211.35,47523037
2025-09-03,226.21,231.31,224.79,230.66,103336125
2025-09-04,229.65,232.37,226.11,232.3,51684167
2025-09-05,232.2,235.76,231.9,235,46588925
2025-09-08,235.47,238.13,233.67,234.04,32474743
2025-09-09,234.165,240.47,233.229,239.63,38060959
2025-09-10,238.9,241.66,237.85,239.17,35141074
2025-09-11,239.88,242.25,236.25,240.37,30599328
2025-09-12,240.37,242.075,238,240.8,26771610
